68383 155734
20659 62222
33772 29813 191848
32298 34464 204312
32373 40258 211885
56254 59026 218977
7049 42885 214779
54805 43380 162913
18900 21108 199566
48227 15022 224719
35699 13333 232139
5523 36710 165836
63665 41864 211702
11445 40398 165313
57823 67795 172480
56899 30039 209821
17426 33174 160697
64588 10031 159587
39708 57888 218002
56393 52080 205597
18448 18968 192983
27465 37966 182901
68237 1627 199565
59474 53220 215020
11451 61927 202220
12269 30823 215948
23633 320 181477
44283 15555 181503
53857 60022 215831
67515 50036 166654
21046 12943 219931
5885 56023 229503
4401 19598 220020
54922 16516 212191
54227 5877 189770
2482 26805 225368
32822 40895 193987
25755 59349 158928
35652 52246 158377
47139 48828 173326
46527 31512 184917
32403 10598 208038
62121 33041 202793
37123 45478 231721
30213 13663 185445
32118 67423 216355
50121 14149 203336
16811 63006 172454
28372 5639 168184
63287 13913 197272
10799 62287 223945
46503 50574 163374
39543 54319 182153
61710 50176 156195
38222 51230 165958
5300 54973 183861
44032 26766 223221
68138 7165 162425
23255 4896 159782
55077 29165 165806
44072 32250 229358
49716 28269 158625
11936 50617 174438
57415 49372 166096
62229 22582 217131
3617 50226 168475
25467 36115 192937
17441 20641 224268
49273 12468 229782
48486 53103 194671
35480 2985 208110
26347 50257 208971
61373 23057 192199
31263 54493 225785
1297 29169 162790
19818 32876 189693
55264 12516 157514
14188 19255 217063
48867 59050 178660
66482 53102 228132
20226 32525 184342
27911 9236 173955
51562 52880 166625
37685 1392 201753
20122 63550 230450
55471 44557 198876
39398 52017 163871
37515 61389 170936
22750 35358 158124
51512 5853 182459
26298 8566 157587
45011 51601 184832
37014 1500 221621
854 36913 165388
6707 18848 207220
33569 23848 174759
8142 43380 220520
15094 42397 205258
50602 47146 206510
19152 61483 217901
65599 27627 168875
23399 62162 200117
66476 55329 222963
25161 42891 184947
31164 6935 193298
45614 50765 196645
64409 37020 173814
10671 32203 202421
60920 5174 181514
42557 54909 228466
10147 54346 220494
40503 29770 194638
60019 20547 175730
40683 51853 218885
63523 35312 157262
26979 63748 176282
42519 10600 176941
19907 28912 212990
18769 67632 208276
39777 32883 166536
42764 8010 212318
51827 59762 191368
36312 13448 213569
19044 12924 216659
67071 14299 177250
20913 22472 211963
20281 55129 196785
6221 55135 184561
31465 19644 186529
35020 67753 192255
19408 36570 171361
7952 32465 174511
45140 23395 172626
34182 19834 156765
46746 57004 193221
56368 67120 157130
18701 48769 180370
63510 30039 216397
29114 36049 233286
20128 48448 218816
27614 33311 207554
68122 58917 158673
16100 52943 160706
35250 40515 182286
36400 13380 181242
67091 31577 182620
66474 29824 217094
198 50633 156512
50772 58631 198470
4064 28995 212735
33829 15452 182040
15894 66152 177782
61276 6817 220836
55977 526 162076
55111 41999 228016
10022 39706 160243
31443 55907 203007
27970 47332 189976
21601 600 210285
46590 23249 171913
59890 23862 164549
54921 48930 178965
55737 6241 190706
59365 34841 217373
36396 41491 165153
11711 65322 215463
44367 4387 186150
9677 43179 169855
10668 17577 176407
4919 51358 191337
26787 30951 155953
20929 37148 167644
56184 3466 158488
7503 36553 230329
63816 18444 159296
35810 20347 198386
68315 18591 226555
66902 62858 212397
13058 37429 200916
60735 15498 187359
2603 17193 160269
55206 1967 209688
54590 50304 187684
6818 19155 175576
9772 15200 220593
65599 27458 203528
39603 60059 209995
45916 53037 219031
30825 27186 158096
1390 16394 195353
49460 13795 156605
60766 22685 157391
35383 67529 168634
33606 63772 177113
45145 23585 168694
17744 24356 181489
37912 43879 160653
49384 39286 200373
55892 44265 211661
34174 58349 161141
61180 62118 162450
45758 43910 165871
47708 32621 213635
48720 46719 207874
23875 33926 162145
65204 48883 178335
61336 10139 189224
49994 46635 177780
3616 4733 163116
56431 9606 225265
63754 33206 172407
28230 24478 196366
10305 67604 156756
31272 10113 158655
5692 61442 223594
14805 33095 169015
10030 2265 185291
50604 44610 192185
26656 47618 218511
12311 50668 226597
35492 16880 206617
12261 50467 215929
36003 15002 222347
26047 8463 224105
60159 44141 193235
56508 50394 215569
970 6484 166122
50713 14249 163662
21152 25249 231893
10138 28884 167243
65284 17996 175585
33251 53360 179148
11059 33092 214626
27868 36186 197759
10603 7782 166125
8568 26311 202432
3007 15824 157289
34557 16366 214180
48924 39052 218113
58366 51530 190969
61415 54357 211949
32057 30928 227077
45172 32588 158372
6166 45441 194114
37793 49480 185758
29616 62892 176613
47846 50155 160157
67151 18054 229851
32496 5000 194304
63852 36985 206463
1053 67744 203057
48589 43134 177359
27943 49425 224503
20986 35359 232359
28932 35338 196227
56812 26617 176490
8670 62967 214096
20362 39903 158010
12732 17164 171674
34936 35720 199746
38889 62484 213129
47445 19368 208225
68000 1822 226683
39383 34620 160572
28063 26253 225085
10623 33414 189324
40516 30544 170630
21085 15445 189717
49251 32187 198846
45920 49340 193791
2805 9510 172739
32377 9175 164051
49915 25712 179911
54488 45581 230319
26611 9923 172180
57558 33994 184441
43515 2535 179786
36816 11194 210979
59326 28489 167464
17029 31368 187029
23465 11384 162329
8119 40169 223426
53958 56965 186600
3045 1394 195490
10783 9214 223045
4368 42654 221173
30107 12498 166502
4114 36817 177315
27072 40361 212800
2726 41283 217313
52057 2913 164580
18931 62083 222256
68084 20777 201141
38765 46120 206904
7505 19880 212069
14563 40291 203908
4383 67271 160859
65175 41488 215844
48297 15765 180040
36410 1172 195642
3778 57584 217392
32259 27784 205434
53244 4364 165536
26531 62448 179323
44177 48174 203246
26572 65650 226290
53332 59407 169573
31841 67408 216275
65351 51827 163445
28142 37064 167451
53803 27125 193729
27116 38548 188112
12013 59841 214331
32517 66344 158700
3053 1700 186096
3056 59771 221379
30699 63031 175755
38230 26353 177200
37753 66788 161770
6622 40485 162264
2491 34356 204050
40347 116 181301
60496 62111 165894
20367 12507 229557
61508 15629 200696
22723 19873 188753
26264 50625 177525
60945 39143 222661
43737 20720 205906
45255 33976 222395
51520 24646 214593
5669 33092 156319
15830 56802 200383
18177 50471 200559
36301 38456 225062
6407 36567 210760
51820 26999 230702
62696 51955 171112
35356 44082 161026
54218 64952 167262
30085 34325 197563
60281 4082 196066
27031 64913 171731
38411 47128 188580
59512 148 173517
36707 56105 166667
21318 2384 222408
19890 65122 195008
20417 60297 205494
56416 19844 167925
10388 33463 211077
20908 15695 168125
66177 60880 227255
22549 2025 218698
33543 19273 163365
31087 66404 160296
57789 63035 176910
11254 5725 159127
19541 40840 210041
56641 16408 193429
63076 65743 204887
28592 9564 179129
35920 60121 175009
23189 23681 163512
37406 66155 213109
20900 53474 214981
4900 29524 207316
16979 29332 165634
9448 54018 180974
66935 56272 215254
60226 44639 218075
58772 43567 170286
29709 43695 166208
66425 68186 167702
26311 17130 156233
27956 66183 221766
35044 16513 181455
21428 41440 176656
33823 67315 214818
55881 7413 179222
15440 6599 232957
60011 59845 214628
30271 67538 177953
62765 62432 192855
15794 41339 165242
40414 23979 196192
17025 18217 159701
33560 26334 171450
31090 20023 160906
14537 39816 224016
49675 4059 163993
65941 8330 159322
24323 12324 160621
19935 9837 206356
41235 59458 226364
30669 45014 162040
57647 40484 214413
24926 30490 212292
56244 1887 198260
34121 65596 216345
12755 58931 215744
62058 64904 204003
50395 36677 189970
11018 61864 157976
46649 23749 194860
57858 36663 199952
61995 61962 186227
12127 20155 232688
16464 14160 199127
50899 66082 190634
34643 10929 200838
23961 23577 207522
13491 766 171395
29706 20663 205586
10518 57554 225118
25902 63160 185481
27631 64263 223213
28612 6703 220877
28729 9366 188124
63497 6911 191791
24585 53650 158031
61926 20417 229787
17879 57580 225981
67454 33844 196613
485 56133 225621
3202 35683 226611
11081 27210 208726
15082 3807 158157
66747 21377 217036
34242 39118 196928
446 62001 203360
60881 13584 195574
795 9398 229333
63218 50126 181311
9572 20439 183164
20495 36154 206409
12025 64224 212836
1926 4062 170836
16676 45532 203125
25970 66646 192635
56458 18629 190938
64731 10024 161643
53726 15497 218468
37390 47388 214285
47266 38917 232831
2705 68003 229590
60325 1408 216645
17722 37441 168981
33937 48241 188507
31432 59904 202993
45787 51304 191698
47131 50558 217647
52340 30767 196539
41236 45765 224474
60318 19773 179377
40486 57427 225047
37528 21269 231748
68201 811 167621
47780 37541 211454
59584 37766 225721
45142 3836 224667
39864 59611 230816
13341 61738 162674
44411 5010 211274
50461 53054 230119
45369 8326 226657
6442 27162 208509
27543 59404 182112
33243 63306 232297
30443 21695 169852
28615 29935 216458
18131 11756 216475
26540 19813 228785
40088 28364 156268
24978 66898 229921
64389 45718 206475
57198 2496 212125
25437 20315 195723
19995 42381 232318
11786 32430 210335
67401 40112 214707
46411 38386 161848
36357 17114 193274
8014 52833 233547
44522 39732 188358
13576 30352 203961
34601 45382 225455
27086 22051 158017
26589 31775 181446
29234 47384 159118
40981 57722 232664
40552 65587 227442
46665 67167 212558
47515 10554 165892
51419 62074 207158
17231 51178 223027
50509 11188 176757
39032 3045 165228
55380 59709 157399
39685 65558 180347
24097 14073 186814
14058 60340 199213
65540 62975 160125
33732 22696 167957
27851 54268 205453
63476 2491 211420
44227 32149 212636
64906 24388 177165
11186 32696 167486
28967 45 176222
6263 39512 206447
13299 46322 230870
13244 22744 185170
14543 46691 166059
59799 66304 223791
36642 38838 220256
45390 16744 165266
35467 57811 167132
35839 27636 212632
44418 6832 192907
31034 878 228680
6959 9260 184212
3601 61606 204921
4706 57746 227475
1980 61120 161247
11436 13173 158628
39995 2241 226169
60900 25769 156214
9587 66024 213096
8432 52643 190096
40827 58070 206271
13094 67426 161245
28662 67461 221914
44284 29208 156504
44090 29432 210038
66356 2884 215615
66410 25728 216199
2086 48738 219758
38993 29432 179862
41779 9467 177228
41754 47396 224678
25812 31049 209688
18033 32576 212160
65229 65283 174514
64899 5702 160295
43633 37315 193360
57820 43379 188936
32386 43121 226412
7580 31562 172197
7161 46271 156168
5763 21318 190565
44116 63860 168673
51765 17638 217656
50131 66667 162276
24890 6619 191072
28438 16282 156080
37579 44096 218610
24641 13471 164405
13133 40073 173757
36184 64361 165209
48452 45274 195954
22080 25 179730
65836 59782 215079
38369 57994 199031
44651 28548 227788
29004 34214 195153
53132 57236 176915
48811 49634 160700
13990 2070 188332
52847 36140 156987
32646 8228 182829
48290 22652 179365
747 19953 226542
40737 68048 158377
37557 24598 167869
15405 10548 162802
7631 9825 192145
56508 58551 166312
49509 31977 198248
27844 29075 195124
23826 29410 172704
18662 27152 160994
12962 30131 219052
9433 27536 209387
33154 16126 161331
55556 14023 220725
14257 9301 177037
29323 48662 184652
32822 10243 196086
11111 38275 216582
22159 11075 230804
52409 40739 226511
59016 47491 174997
8392 18999 228873
54028 12497 187879
6690 37647 199637
36243 60747 198458
23925 67467 182373
30565 21116 210794
46514 53369 168768
13488 14874 178296
42415 56045 176679
45993 46533 193209
37888 1164 223915
68381 14731 161247
66937 43991 167600
53427 5549 228372
65914 8612 171551
22063 43557 228869
31676 7604 162340
52309 49159 182367
57608 6748 156940
60220 7340 189103
46347 62313 160480
52095 5561 217437
18966 2778 203520
36508 44856 224891
42533 44660 159222
23950 50153 225110
6475 25861 201601
31442 38376 178272
20300 7594 221518
53399 38871 185807
40562 62676 199580
38956 5923 158274
46707 29958 200257
58956 49520 191954
45601 3359 170728
29204 25168 175401
14070 64208 199475
16138 32529 158409
52354 4648 184212
15571 25742 207473
22955 50113 182780
53772 14990 164544
1553 45092 202096
41658 46652 220578
9168 52776 209050
31269 8575 216320
46487 61345 181742
25512 66871 224172
62067 37403 205801
56579 48587 177397
31209 10054 194711
51150 41635 166722
19761 27351 187236
16449 8650 193616
7462 25320 163438
62030 44934 216869
44877 11739 189491
8463 64223 224125
63660 567 165127
39508 48853 210114
34815 63223 158434
13509 6747 215057
8013 58948 201962
60091 2914 220462
30842 15513 165542
21582 17529 199421
26312 57927 202220
27612 18340 227703
33952 57027 213405
23780 19494 193645
16421 60265 215939
34553 13581 162226
33305 4314 233560
138 17225 217154
38310 23504 173474
42235 65831 191157
38079 61808 162443
18174 727 194281
43797 39781 159819
3892 46520 177290
13201 20956 229538
21326 41813 199705
4166 19142 220645
22233 45971 213903
9393 43909 204494
20947 67838 178683
33956 2194 193983
35764 26577 218839
46151 55560 160238
42839 31599 184292
62733 28887 207102
31389 63328 168679
67775 10009 167315
8815 51946 223527
43478 38157 224760
24601 56413 182598
56026 25465 195663
5500 64805 193231
51906 13476 162215
9428 58220 183957
31330 45476 230407
6664 26255 229940
61458 39104 224941
49031 7673 215007
31928 59344 169266
8308 22507 225954
34509 37838 183058
45618 52553 209982
29419 33541 230949
49503 65862 221458
7114 19694 167954
33960 2327 177180
67962 22128 182741
24124 25253 210557
64019 50222 221822
64347 5601 189779
15942 51262 218149
61601 19556 233293
9511 63728 213237
21270 40880 170760
9635 24266 209723
35709 59214 200603
8887 40037 191104
258 5749 193277
59636 14787 176319
535 13265 185211
37579 60432 227948
180 33854 205609
49497 40342 213509
53873 33027 167543
24010 35262 231245
32336 6834 216104
3 65463 184715
32238 28746 197417
27738 16252 169815
5623 26707 212274
42257 16633 211392
42068 14624 213713
48372 31302 215640
65182 11743 219801
33330 2315 159149
28828 36758 212554
44661 2115 191553
15495 52554 216155
15009 10572 188778
57897 24962 171647
45630 2047 188986
23344 164 219812
53147 23704 163391
25952 55546 223702
30677 42197 226354
12614 2954 218182
36607 27872 207241
24896 31788 205765
57780 44736 188619
53478 13496 156863
8418 38883 189559
19486 16701 175921
26030 15728 177193
7910 64247 162765
56978 3084 216064
16102 41117 181731
6101 9733 161024
55698 2121 187837
59736 30837 224585
51106 66190 220969
2872 1779 210077
52526 4392 172265
37461 32967 184148
48741 64725 210736
22528 67609 187809
46596 37426 169858
18462 19932 228898
50723 60943 169512
34907 18098 189462
53441 17514 157257
35671 44237 156265
24871 26344 181927
20863 54686 187638
6034 51302 197255
1302 29915 185664
21687 39460 223237
65746 3170 219687
39459 8174 207460
15976 63899 191392
62192 36649 213141
53100 18659 159813
917 12124 181654
9266 43935 218979
62453 28536 163742
48494 7661 190337
63460 28668 158907
23295 61132 230226
63576 7412 211284
58500 56387 211827
52394 64829 197191
26806 35555 211239
48053 54523 189091
26006 5999 230080
40717 39828 220895
41970 47556 219707
62046 67674 164966
68078 6655 207536
10672 24950 185809
63230 32353 232505
41022 54582 214103
19149 53398 197342
45849 25234 212078
50168 51174 186478
33537 16255 201844
53232 23 226481
44898 41609 162442
43082 49823 178897
30116 24515 226521
42528 19351 163775
22431 64252 227111
65044 44590 170168
27299 4163 159512
45440 49897 170244
46442 23794 193395
56438 35397 159344
7332 60151 202243
41240 11724 197365
66335 19447 158680
55729 63610 185744
12489 53754 199972
55963 42341 160736
52519 33082 186876
29659 50719 232109
2169 64903 200021
64901 54643 209439
26340 8542 166759
29380 22673 227846
41327 27619 192699
22653 42570 228405
65829 52140 227356
36090 48133 189770
31984 7163 155944
32972 2 212568
27030 64309 215177
6218 40165 161341
57733 62797 204891
9230 29663 159816
38489 34041 174228
4347 30073 222028
45457 63056 190253
37081 1520 192084
14017 28741 202514
66714 8310 228400
1428 50689 162784
64870 38276 189059
55412 60508 224844
50667 13024 194329
52896 54198 157252
54903 35289 192066
44565 61741 232036
38708 25867 218917
52430 65173 215459
25153 2461 176574
42755 26651 221717
32632 36825 209603
34821 9245 201638
26277 63048 174914
30257 14645 192236
12779 68041 218787
51813 37468 176780
60864 34707 186197
57218 10062 179964
1638 19697 180419
6023 55559 157248
53568 39889 173924
40325 67185 168354
7910 55516 188839
44290 19372 206772
50730 60217 161589
19708 10712 204177
65684 22046 168447
65981 5261 172234
27866 35127 180105
60783 19016 174984
55971 38913 231058
27460 35727 194124
48663 16079 164139
14710 38074 232214
40913 60892 161805
29777 9586 176666
4090 40011 183675
1586 62724 197917
44696 54147 215379
51129 64351 172540
23454 2280 192624
25864 48785 179972
37044 49828 191051
54795 41418 233161
22095 26768 230561
48180 64460 161272
64681 28711 221474
11636 5898 229622
33047 19802 213684
9585 41650 175528
22706 22826 223435
14900 2029 212311
2946 16857 183039
62806 59951 185043
20434 16223 200616
38881 15019 180042
39494 55665 213286
40340 55142 222088
6858 5534 198306
7816 45104 171966
477 40210 206789
34622 33420 162049
67387 47726 158362
1038 57932 174376
47294 19178 184982
53251 27897 227454
447 27701 204040
46459 58435 216816
20240 28470 196245
19374 8484 214619
1668 9952 188860
49111 59871 178064
32370 14763 215170
49371 9794 190231
8129 14742 226707
20549 22971 179294
20528 21027 220981
64344 60376 181645
1643 47655 231021
20376 4146 158104
51420 39635 183507
32183 55228 225050
35937 58398 159027
59698 33510 191384
53080 42409 185019
5703 61553 164844
29377 18843 174073
9594 23609 224969
63012 45428 159391
38371 31586 210107
40336 4893 215056
11251 25613 230988
56987 47436 199905
58839 61473 157197
10251 59344 202866
45613 39312 184473
57207 20851 206984
56132 61015 182107
23116 37690 177401
7781 52421 188317
16320 44836 203521
63169 14350 209448
12950 43919 188571
4707 43110 161122
20104 60046 178913
2461 42930 156116
45166 58958 232812
1560 7242 194961
11984 67714 164590
1455 13481 156072
36813 24560 166433
36796 6323 178906
51908 52986 184164
47648 40333 205043
58222 539 168599
67022 7313 215079
34470 60234 227262
61061 18946 177426
16668 37733 157760
20141 23234 220137
24641 65381 161967
28367 9198 199251
3482 38816 181941
48049 35896 176350
8417 1244 205671
6454 60948 182635
23021 35130 203224
9050 14499 160112
55791 18148 162992
13329 27619 192385
62701 30546 159545
52556 30661 225423
30657 127 216639
9007 27732 189942
38259 17944 221041
44891 14351 227773
38738 65290 197824
57891 43417 202088
67851 12522 220985
22719 30481 205798
32749 34800 222120
40223 7598 165715
41661 35516 164767
23326 30611 179774
23994 3134 214163
38221 24986 155745
31684 38036 182472
29458 62654 166509
41802 3481 164114
43602 4923 168452
52339 33999 174347
23722 27111 198544
28500 66716 220804
30378 45362 222437
11945 34424 194627
54896 10928 195740
19553 43879 175294
11335 52706 214978
19816 38121 223931
13213 38442 230157
44463 44980 226007
45777 46118 223720
57582 47862 227279
51847 25061 212176
3539 22391 226276
53346 18689 197586
5790 31150 174532
49274 5889 168640
34682 37486 210949
56643 61008 227857
66117 56479 177770
23897 5370 224526
41479 59022 208681
55690 29334 230625
34411 10292 208110
10378 24370 205956
1885 8053 201851
34888 55943 221831
31057 17605 214464
35727 67131 231716
22134 11373 170439
52978 43447 227578
58979 6125 210299
61820 17316 191562
42323 6610 209599
26887 8012 186477
21925 43636 230694
57937 5997 211217
23395 11763 215674
62484 17746 197108
32312 31192 207977
53014 57850 209073
45726 16928 197120
46932 43544 196634
25599 66203 223585
21437 63177 159916
49805 24741 163801
65197 15119 186589
40281 12679 168849
48743 45190 190681
56692 50838 197016
47812 29492 230260
14312 57698 203756
30749 15020 213876
50147 53367 218928
16804 41758 227915
17697 17051 193837
46983 34557 163462
50898 8489 217677
53952 25500 156448
16830 2732 181580
50922 4040 195355
22975 37724 211393
28525 56602 205844
40877 33885 177927
19755 49199 227355
47016 57700 232750
21728 40602 177904
49889 32465 170480
35099 30852 160536
65162 2962 208481
52904 23616 228940
17538 39952 185464
4541 27158 203464
65344 45074 205877
38526 29567 221495
32305 27650 212768
50455 23799 212422
14682 65712 209378
15876 7711 228657
9677 42155 199456
38010 12363 182663
49193 19718 177469
34751 51498 193432
68312 57577 207663
55785 36499 180081
24046 54092 230923
30080 45767 194377
55838 8837 177775
19009 45970 205304
18035 28175 174465
4008 54205 187856
2164 31774 201154
21833 43107 160738
45903 10983 222901
48736 34962 196591
4160 39210 166677
51605 22925 164990
53074 52376 197557
30070 57616 224698
20945 38366 203383
18975 46233 232979
28569 23248 162774
48873 17327 161191
34382 6951 200338
61829 62832 220454
55779 38879 179799
9919 54344 231444
65192 63372 229483
40227 55919 180080
29553 7963 195946
63911 62532 171239
37526 65264 183317
20432 45532 208782
42581 49664 158005
35569 49533 189993
37719 1724 193763
89 39861 163046
56430 57057 192796
5737 46794 229490
13728 49413 167823
60536 5082 218476
55094 50449 189545
15162 42853 159980
12090 2156 194905
26231 44278 209233
63322 61594 233383
52249 29076 190396
55118 3971 163009
23391 4699 175228
30376 50364 199365
20510 16515 177209
48201 13600 191801
31582 47336 170150
13312 38790 232171
31877 24825 167433
43893 47996 161993
29204 65220 192305
51564 61437 160144
32908 39081 225419
585 37385 178572
31760 67055 231803
53079 29327 176861
67235 35157 209310
56591 4165 207760
66781 33746 165624
54163 48672 221842
33285 51313 207462
63667 1500 193320
45434 16014 157062
6557 32091 180555
21552 64418 211294
52256 39465 164769
15481 25716 223529
48105 42303 189234
66555 68204 230898
9481 58094 194455
6417 65787 224290
13389 48033 212384
11635 50190 169970
5872 58715 179506
32034 10940 181355
45486 5774 193717
24555 33400 191586
49988 41252 190343
23665 6548 221040
51136 13392 166109
58331 35661 205370
45715 9691 223351
58038 60454 199495
28578 41529 183245
45797 32077 196926
3406 36209 223346
49009 8608 203062
61219 58339 172876
26899 5935 171209
47832 33299 230117
4074 6970 188925
2217 26193 179370
377 14042 212576
23295 39312 177143
21360 65918 229043
62494 13474 197965
16162 2711 203742
2859 14654 204982
13335 52504 168973
67184 1254 194546
6585 55423 213423
61386 45485 205937
323 32683 199659
28755 17043 176939
16420 45959 214938
5161 26037 212646
34197 39435 193635
63273 54644 180213
29484 8116 166780
58069 42678 158214
50766 7106 157972
45635 64774 218631
48154 17787 209003
49680 14198 202357
6492 48501 194887
18085 30672 188320
64151 25453 217947
34049 30188 162288
12648 53712 208446
26478 1243 162670
9286 45071 201684
38309 9585 194191
47381 63391 229803
57759 68331 166965
49279 57565 176001
45128 50650 157142
10678 37986 203021
11116 3698 199682
8682 20913 167143
33276 2981 190555
35786 67063 213372
51114 57402 191582
14273 13929 176911
631 27329 199790
11909 57350 166526
62843 36019 192406
43167 53722 170376
2700 66815 214540
1586 59059 175655
25834 66379 224038
66919 53969 188142
22131 55458 170721
21580 11045 223383
37715 36822 177586
60764 66215 206225
3911 50686 182433
52324 58912 188934
32125 774 169471
40422 5168 178546
16710 25018 178001
7796 57542 191079
17137 19254 189358
24705 50447 186058
43335 28331 186862
52721 5058 206264
36002 42591 210390
66539 24258 170752
1655 52591 213313
10968 56716 192989
5729 7769 232541
39878 34467 180467
40593 38231 206706
12164 47474 189462
53856 2109 208496
29010 28640 196892
17473 12146 189644
65398 8500 192912
20900 48797 202504
2072 64652 164556
12337 48312 196111
58349 50300 181894
2 22873 156425
37016 48482 186069
50222 29306 184255
7457 54281 170341
42044 32316 223562
29672 11820 161488
52572 64609 190770
16727 38777 175785
42963 34722 188039
40463 23604 229314
50462 16915 208594
3392 21981 179000
16961 60008 229218
49754 7544 169460
54552 30885 179235
51778 66640 156099
56821 50976 226360
22124 55070 158778
3209 12373 204364
39774 15608 227668
53661 64493 168308
62811 37751 188844
40345 54865 212613
51612 35025 211028
29943 6545 160326
8316 59679 165668
13117 3864 184026
43397 25045 167099
38219 61824 199275
19250 41644 166866
19148 60914 205883
16610 54516 212659
65279 30703 186116
42019 33229 188982
28933 46768 171280
5227 34834 202379
51522 36212 170669
5206 63295 211682
499 22691 184095
65252 31967 170192
49881 52217 162876
39650 47736 177819
11248 44864 178084
40157 21656 193258
62680 13597 158189
23788 48209 191275
29501 48816 170950
30201 864 160678
37016 61867 183517
24828 48020 157702
45005 59328 177606
56904 66867 165550
50981 18622 193016
964 50470 209677
19312 33616 175737
23391 21011 181592
51957 62986 167398
15981 31263 202227
7038 2899 160815
14307 44878 160864
63704 12909 222289
27464 41770 226534
34712 38591 203531
7305 51454 162717
24849 58173 177155
61228 5417 175572
24364 65256 188816
53081 39334 197204
54279 54264 216713
28521 29071 195760
31186 61037 204564
6184 31737 225287
68325 46866 182265
30546 28023 186037
27964 34310 213393
15446 15429 203644
57016 16669 191301
47229 52538 156935
4101 40604 221830
53979 29606 166500
32594 49247 172589
13818 64152 191348
12249 28062 211624
66295 56828 232863
35181 67555 171665
20065 59435 158015
7595 53566 165360
13541 23848 188925
20615 66320 223476
11612 68246 159036
1701 21203 196739
48378 35039 177585
28584 32909 160650
61062 1783 223504
40449 20893 214960
51294 50535 159766
64395 63936 219057
42725 30883 220255
44734 29659 179795
57790 3795 165125
11946 58729 227063
58288 60827 196605
39602 26100 162849
27844 41509 183414
49853 21378 171969
47060 3459 195865
19176 46674 195451
67317 50738 164039
35129 20068 184384
37753 977 195717
19832 54941 200606
30809 26659 156982
9960 16190 167098
45090 29535 170332
48867 57591 206546
36892 43268 186949
57720 7879 176950
13821 50255 196170
1779 26915 212922
10195 44554 168993
68038 37591 196430
21839 20104 178041
43562 28173 182624
50644 14980 175804
49221 7847 209293
59158 384 206717
32692 36731 227974
3795 67125 156846
17943 44213 221754
48872 62097 164257
49376 39439 183308
18102 27535 178020
56837 41913 191847
40830 6530 160605
25247 15381 168702
40609 5087 207382
23908 56199 230528
3525 45806 219889
20719 35271 228005
65746 58473 176996
13124 31504 186775
39294 63759 203865
23580 8433 194190
49995 20885 212778
29499 335 196687
67437 23806 204037
54067 8831 225530
43948 25826 212711
20313 37608 201935
64673 49112 191634
57236 18707 170835
42101 45647 158552
45401 43666 165802
34600 2021 215836
34767 11123 222365
51141 17182 184542
49478 28749 179101
28556 26530 225923
67479 1916 223322
4581 15600 203273
2925 26230 202211
20180 26953 159252
20893 14291 213628
66247 59394 202944
22493 53165 229342
67001 62543 174703
21489 16075 211946
66255 48492 204003
18279 39261 171286
58044 40815 218073
27564 34279 184563
28760 32445 170571
59601 35211 168364
58110 40766 177050
24465 50645 219613
66838 32736 203580
89 40111 232134
55134 5310 205929
50601 17044 230647
46141 65940 215033
11549 1276 210474
30178 15121 207931
13247 18253 155921
17203 51758 226146
48467 59585 210910
53816 24850 173644
34104 16690 220617
41056 2167 197694
55113 30521 188553
59471 50991 227921
8132 28386 199480
21171 1210 223702
5614 33892 228347
49334 62365 207131
36354 48762 185342
60914 27400 165670
30153 7925 201710
33629 12512 221638
48553 61751 218944
4473 38779 171278
44066 49610 192771
16002 790 167554
63372 48770 188070
27709 1661 188194
57629 52580 211016
38832 20479 178103
63820 17893 208768
9090 3480 204446
29696 32403 167501
36316 7353 222533
9744 21903 226428
19995 56531 207268
63416 4945 161689
34789 2566 230985
39093 10959 185801
10550 13338 200438
38017 50527 219151
63178 51448 174691
59475 60203 229066
356 6373 164814
4428 7429 226966
53125 19259 173316
31445 49528 177976
42484 33853 206599
49031 54333 216322
68184 31199 208381
8458 30925 202718
43689 23409 227668
2735 43421 229975
7263 44906 220448
10996 61407 202902
6713 68322 205297
26951 37317 177751
33401 54207 202398
39637 59492 164640
55682 60145 230296
7368 27336 166367
26157 47467 201782
28500 12427 196002
54793 54072 218502
35789 16380 190494
50236 37341 175781
28169 42633 208822
57467 49902 160945
17352 58213 170895
21448 26700 170108
32137 16500 222632
44172 33233 181661
63888 52751 162725
7815 7728 225221
58780 683 159377
53426 1405 212141
27334 29152 198859
26036 20552 200799
38667 61097 213801
13976 48167 181362
11703 45349 200734
17397 31095 225326
38787 59071 214682
29088 23534 227402
8674 62981 199781
34675 34191 163345
3478 25774 220570
66083 25956 164625
64471 2268 194396
31835 52634 177303
28653 34077 207844
48508 13672 157547
48023 22039 172658
22819 17286 156614
31031 40807 160990
12262 57610 161719
9174 38583 220221
50640 47734 164159
14788 29919 201876
23566 57356 173422
12414 44872 177343
44846 49013 217307
13193 33344 170820
55830 18450 231806
12937 40426 222448
51858 13597 215023
63410 8326 231931
7668 41898 200733
1407 17624 161941
28058 18539 232842
68099 11937 190450
54770 33014 189752
63175 10716 203738
12525 29194 206082
9892 48859 211776
3800 56306 184017
42234 26816 206067
37968 66533 204922
13933 13909 185436
26612 28765 186668
60539 30773 166972
10211 38244 221787
23006 31864 170170
17645 60302 224500
20097 53595 155890
5651 65117 219375
9399 24693 172096
55616 40206 183390
58977 2621 158942
47077 6901 170997
19246 23147 192245
60225 23952 205184
4313 25309 187008
25753 30837 184198
